codigo;anio;mes;dia;tmax;tmin;ts07;ts13;ts19;th07;th13;th19;rr07;rr13;rr19;ev07;ev071;ev13;ev131;ev19;ev191;nu07;nu13;nu19;dv07;vv07;dv13;vv13;dv19;vv19;an07;an13;an19;tipev;tipcal;fuente;tipane
M0003;2014.0;1.0;1.0;20.7;3.4;5.8;18.6;9.3;5.7;11.0;8.7;0.0;0.0;0.0;59.9;0.0;58.6;0.0;57.9;0.0;3.0;3.0;0.0;C;0.0;N;2.0;C;0.0;978478.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;1.0;2.0;20.0;1.5;8.1;18.0;11.4;6.0;12.0;10.6;0.0;0.0;0.0;55.5;0.0;54.2;0.0;52.7;0.0;1.0;6.0;7.0;S;0.5;E;1.0;C;0.0;979172.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;1.0;3.0;20.1;3.8;8.4;16.8;14.0;7.5;12.0;11.2;0.0;0.0;0.0;51.6;0.0;50.9;0.0;49.0;0.0;2.0;4.0;4.0;C;0.0;N;1.0;C;0.0;979862.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;1.0;4.0;19.9;6.3;8.5;17.3;13.8;8.4;12.3;10.4;0.0;0.0;0.0;48.4;0.0;47.7;0.0;44.6;0.0;8.0;7.0;5.0;C;0.0;N;1.5;C;0.0;980480.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;1.0;5.0;16.2;8.0;9.3;15.0;12.4;9.2;12.6;12.0;0.0;0.6;5.6;43.7;0.0;44.0;0.0;49.0;0.0;8.0;8.0;6.0;C;0.0;C;0.0;C;0.0;981252.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;1.0;6.0;17.2;5.2;7.6;12.7;10.1;7.3;11.5;10.0;0.0;1.4;28.1;48.9;0.0;50.1;0.0;76.2;0.0;4.0;7.0;8.0;C;0.0;C;0.0;C;0.0;981356.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;1.0;7.0;15.6;7.4;8.8;13.0;9.2;8.8;11.8;9.1;7.2;4.1;13.2;82.0;50.0;53.0;0.0;65.0;0.0;8.0;8.0;8.0;C;0.0;C;0.0;C;0.0;981526.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;1.0;8.0;15.7;7.0;8.9;12.5;10.4;8.6;11.2;10.0;14.7;0.0;7.1;78.8;0.0;78.2;50.0;56.8;0.0;8.0;8.0;8.0;C;0.0;C;0.0;C;0.0;981638.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;1.0;9.0;16.8;8.8;8.9;12.6;10.5;8.8;10.4;10.4;4.6;0.9;0.0;61.0;0.0;61.5;0.0;60.8;0.0;8.0;7.0;8.0;C;0.0;C;0.0;C;0.0;981671.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;1.0;10.0;17.0;8.0;9.5;14.1;10.2;9.3;11.9;9.6;2.8;0.6;3.1;63.2;0.0;63.6;0.0;66.1;0.0;8.0;8.0;8.0;C;0.0;C;0.0;C;0.0;981830.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;1.0;11.0;17.8;7.2;9.2;16.4;11.4;9.0;13.0;10.6;0.0;0.0;0.1;64.9;0.0;64.0;0.0;63.2;0.0;8.0;6.0;7.0;C;0.0;C;0.0;C;0.0;982012.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;1.0;12.0;;8.2;10.6;18.8;10.8;10.2;12.4;10.2;0.3;0.0;3.9;62.0;0.0;61.8;0.0;64.2;0.0;2.0;5.0;8.0;C;0.0;E;1.0;C;0.0;982136.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;1.0;13.0;20.4;4.0;9.0;19.0;11.8;7.4;13.8;11.0;0.6;0.0;0.0;62.0;70.0;67.5;0.0;66.1;0.0;0.0;3.0;3.0;C;0.0;C;0.0;C;0.0;982600.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;1.0;14.0;17.2;5.0;9.1;15.7;12.0;8.3;12.5;11.1;0.0;0.0;1.2;64.2;0.0;63.5;0.0;64.3;0.0;6.0;7.0;4.0;C;0.0;E;1.0;C;0.0;982983.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;1.0;15.0;20.3;3.9;7.8;18.7;12.2;6.4;12.8;11.8;0.0;0.0;0.2;63.3;0.0;62.3;0.0;61.3;0.0;0.0;4.0;8.0;C;0.0;C;0.0;C;0.0;983121.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;1.0;16.0;20.8;4.3;8.3;18.4;12.0;7.4;12.4;11.8;3.2;0.0;2.3;62.8;0.0;61.8;0.0;63.7;0.0;3.0;3.0;8.0;C;0.0;C;0.0;C;0.0;983556.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;1.0;17.0;21.3;6.6;10.0;18.6;13.2;9.6;12.0;12.5;0.3;0.0;0.0;61.5;0.0;60.6;0.0;59.0;0.0;4.0;4.0;7.0;C;0.0;N;1.0;C;0.0;983908.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;1.0;18.0;20.2;7.0;9.2;15.4;12.7;8.4;13.0;10.5;0.0;0.0;0.0;57.7;0.0;56.1;0.0;54.4;0.0;6.0;8.0;3.0;C;0.0;N;0.5;C;0.0;984484.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;1.0;19.0;20.2;4.6;8.4;17.4;12.4;7.6;13.6;11.6;0.0;0.0;0.0;53.2;0.0;52.6;0.0;51.2;0.0;8.0;5.0;7.0;C;0.0;C;0.0;C;0.0;985093.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;1.0;20.0;20.4;4.0;8.0;18.4;11.6;6.8;12.7;10.6;0.0;0.0;2.9;49.5;70.0;68.9;0.0;70.0;0.0;0.0;5.0;6.0;C;0.0;C;0.0;C;0.0;985733.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;1.0;21.0;19.6;4.0;7.2;18.0;12.4;7.0;13.8;11.6;0.0;0.0;0.0;68.2;0.0;67.3;0.0;65.8;0.0;6.0;3.0;8.0;C;0.0;N;3.0;C;0.0;986047.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;1.0;22.0;18.2;8.4;10.0;15.9;10.3;9.9;13.3;9.9;3.7;0.0;25.6;68.1;0.0;67.8;0.0;90.0;0.0;8.0;7.0;6.0;C;0.0;C;0.0;C;0.0;986483.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;1.0;23.0;20.1;6.0;10.4;18.2;11.8;9.4;12.0;11.0;0.0;0.0;0.0;87.6;50.0;48.6;0.0;46.7;0.0;6.0;4.0;4.0;C;0.0;E;0.5;C;0.0;986637.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;1.0;24.0;19.0;2.4;7.0;17.9;11.8;6.3;11.2;10.8;0.0;0.0;0.0;45.0;0.0;43.2;0.0;41.5;0.0;0.0;3.0;5.0;C;0.0;C;0.0;C;0.0;987053.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;1.0;25.0;18.4;4.2;6.8;17.2;9.8;6.2;12.0;9.6;0.0;0.0;6.0;40.2;0.0;39.5;0.0;44.5;0.0;6.0;8.0;8.0;C;0.0;N;2.5;C;0.0;987401.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;1.0;26.0;17.6;5.3;6.7;16.8;10.6;6.4;12.6;10.2;8.1;0.0;0.0;49.0;0.0;48.0;0.0;47.3;0.0;6.0;7.0;6.0;C;0.0;E;1.0;C;0.0;987893.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;1.0;27.0;18.0;8.4;9.6;17.9;11.4;9.2;13.3;11.0;0.6;0.2;0.0;47.5;0.0;47.0;0.0;46.4;0.0;8.0;8.0;6.0;C;0.0;C;0.0;C;0.0;988163.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;1.0;28.0;19.0;5.3;8.0;18.4;11.8;7.7;13.2;10.9;0.0;0.0;0.0;45.3;0.0;44.9;60.0;59.4;0.0;6.0;6.0;7.0;C;0.0;N;0.5;C;0.0;988404.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;1.0;29.0;16.4;7.0;9.6;14.0;11.0;9.0;12.0;10.5;9.3;0.0;1.7;68.5;0.0;68.3;0.0;69.6;0.0;8.0;7.0;8.0;C;0.0;C;0.0;C;0.0;988799.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;1.0;30.0;17.2;7.2;9.0;14.4;11.1;8.7;12.8;10.6;12.0;0.0;0.3;80.5;0.0;80.1;0.0;79.4;0.0;8.0;7.0;8.0;C;0.0;NE;0.5;C;0.0;988918.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;1.0;31.0;19.4;5.4;7.8;18.2;12.0;7.6;13.2;11.6;1.4;0.0;0.0;79.4;50.0;49.1;0.0;47.4;0.0;3.0;6.0;6.0;C;0.0;E;1.0;C;0.0;989167.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;2.0;1.0;20.6;4.0;8.7;18.3;12.4;7.2;13.0;12.0;0.0;0.0;0.0;46.8;0.0;45.3;0.0;43.0;0.0;0.0;3.0;7.0;C;0.0;C;0.0;N;1.0;89622.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;2.0;2.0;21.2;3.0;7.0;19.7;11.8;6.3;13.3;11.4;0.0;0.0;0.0;41.4;0.0;40.3;0.0;38.2;0.0;0.0;3.0;8.0;C;0.0;C;0.0;C;0.0;90089.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;2.0;3.0;19.8;3.6;8.6;18.4;11.9;8.1;13.0;11.4;3.0;0.0;0.0;39.6;0.0;38.4;50.0;49.5;0.0;8.0;4.0;8.0;C;0.0;C;0.0;C;0.0;90506.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;2.0;4.0;17.8;7.4;9.5;16.5;10.2;9.3;13.7;9.8;8.1;0.0;1.9;57.1;0.0;56.7;0.0;56.4;0.0;7.0;7.0;8.0;C;0.0;N;2.0;C;0.0;90832.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;2.0;5.0;14.2;7.5;9.0;11.6;11.0;8.9;10.2;10.6;5.7;0.0;0.3;9999.99;0.0;61.9;0.0;61.7;0.0;8.0;8.0;8.0;C;0.0;C;0.0;C;0.0;91148.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;2.0;6.0;18.2;5.5;7.8;16.3;11.0;7.2;12.5;10.4;0.0;0.0;0.0;61.0;0.0;60.7;0.0;59.6;0.0;8.0;4.0;7.0;C;0.0;C;0.0;C;0.0;91256.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;2.0;7.0;19.4;4.5;6.7;18.0;17.8;6.6;13.5;10.8;0.0;0.0;0.0;58.7;0.0;57.9;0.0;55.5;0.0;8.0;4.0;7.0;C;0.0;C;0.0;C;0.0;91564.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;2.0;8.0;17.1;6.0;8.6;15.0;11.6;8.0;12.4;11.0;1.2;0.0;0.1;55.9;0.0;54.9;0.0;54.6;0.0;6.0;8.0;8.0;C;0.0;C;0.0;C;0.0;91967.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;2.0;9.0;20.0;5.6;8.4;16.8;12.4;8.1;13.4;12.2;0.4;0.0;1.7;54.4;0.0;53.6;0.0;53.7;0.0;2.0;7.0;8.0;C;0.0;E;3.0;C;0.0;92178.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;2.0;10.0;16.5;4.6;6.4;15.8;12.8;6.0;12.0;12.0;0.0;0.0;0.0;53.2;0.0;52.7;60.0;59.0;0.0;6.0;7.0;2.0;C;0.0;C;0.0;C;0.0;92606.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;2.0;11.0;20.2;6.6;9.7;18.7;13.2;9.3;12.3;12.1;0.0;0.0;0.0;58.4;0.0;58.0;0.0;56.4;0.0;4.0;8.0;8.0;C;0.0;N;1.0;C;0.0;93020.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;2.0;12.0;20.4;4.8;9.0;18.4;12.6;7.8;12.4;11.9;0.0;0.0;0.0;55.2;0.0;54.6;0.0;53.1;0.0;2.0;6.0;5.0;C;0.0;C;0.0;C;0.0;93492.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;2.0;13.0;20.0;3.8;6.8;19.0;10.9;6.5;13.8;10.7;0.0;0.0;0.6;51.9;0.0;50.9;0.0;50.6;0.0;6.0;6.0;8.0;C;0.0;E;0.5;C;0.0;93881.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;2.0;14.0;19.8;7.4;8.8;17.8;11.2;8.6;12.9;10.8;12.4;0.0;0.8;62.3;0.0;61.3;0.0;61.5;0.0;8.0;6.0;8.0;C;0.0;C;0.0;C;0.0;94182.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;2.0;15.0;19.4;4.4;7.0;17.7;12.0;6.7;12.8;11.6;4.3;0.0;0.0;64.8;0.0;63.9;0.0;61.8;0.0;3.0;6.0;8.0;C;0.0;C;0.0;C;0.0;94432.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;2.0;16.0;18.9;8.2;9.6;17.2;11.4;8.9;12.8;11.0;0.3;0.0;24.4;60.5;0.0;59.9;0.0;80.2;0.0;8.0;7.0;8.0;C;0.0;C;0.0;C;0.0;94840.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;2.0;17.0;17.4;5.5;7.8;14.6;10.8;7.5;12.4;10.4;0.0;0.0;5.6;78.8;0.0;78.3;50.0;54.8;0.0;7.0;8.0;6.0;C;0.0;C;0.0;C;0.0;94996.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;2.0;18.0;18.6;4.5;8.6;16.6;11.0;7.8;13.0;10.5;0.0;0.0;0.0;52.9;0.0;52.0;0.0;51.4;0.0;4.0;6.0;5.0;C;0.0;N;1.0;C;0.0;95353.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;2.0;19.0;19.0;7.2;8.4;16.4;12.6;8.2;13.0;12.4;0.0;0.0;2.2;50.7;0.0;50.1;0.0;51.1;0.0;5.0;6.0;6.0;C;0.0;C;0.0;C;0.0;95745.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;2.0;20.0;18.0;7.0;8.6;17.4;12.0;8.3;14.4;11.6;9.0;0.0;1.1;57.3;0.0;56.7;0.0;56.3;0.0;8.0;7.0;8.0;C;0.0;N;1.5;C;0.0;96132.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;2.0;21.0;17.7;7.7;9.0;15.8;11.0;8.7;13.9;10.8;0.0;0.0;7.2;55.8;0.0;55.3;0.0;61.8;0.0;8.0;8.0;8.0;C;0.0;C;0.0;C;0.0;96366.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;2.0;22.0;18.9;4.0;6.2;16.4;12.2;6.0;13.4;12.0;0.0;0.0;0.6;60.6;0.0;60.0;0.0;60.0;0.0;8.0;7.0;8.0;C;0.0;C;0.0;C;0.0;96749.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;2.0;23.0;;;;;;;;;16.0;999.9;999.9;9999.99;0.0;9999.99;0.0;9999.99;0.0;99.0;99.0;99.0;99;99.9;99;99.9;99;99.9;9999999999.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;2.0;24.0;17.4;8.3;9.5;15.8;12.2;9.5;13.2;12.0;5.5;0.0;4.6;76.7;50.0;49.0;0.0;51.0;0.0;8.0;8.0;8.0;C;0.0;C;0.0;C;0.0;97020.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;2.0;25.0;19.0;7.2;9.8;15.2;12.7;9.6;13.0;11.7;0.2;0.0;0.0;50.5;0.0;50.0;0.0;48.6;0.0;8.0;8.0;8.0;C;0.0;N;1.0;NE;1.0;97031.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;2.0;26.0;20.2;4.9;7.0;18.4;13.0;6.7;13.9;11.8;0.0;0.0;0.0;47.9;0.0;47.5;0.0;46.4;0.0;6.0;5.0;7.0;C;0.0;N;1.0;N;1.0;97272.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;2.0;27.0;17.6;4.8;8.4;15.6;10.2;8.3;14.0;9.7;0.0;0.0;2.5;44.5;0.0;43.6;0.0;45.1;0.0;8.0;7.0;6.0;C;0.0;C;0.0;C;0.0;97697.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;2.0;28.0;17.4;4.0;7.6;13.8;11.2;7.3;12.4;11.0;0.0;1.3;6.4;44.4;0.0;45.6;0.0;52.0;0.0;6.0;6.0;6.0;C;0.0;C;0.0;C;0.0;97973.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;3.0;1.0;17.6;7.3;8.7;15.6;9.8;8.5;12.7;9.5;8.0;0.0;7.8;58.6;0.0;58.4;0.0;64.9;0.0;8.0;6.0;8.0;C;0.0;C;0.0;C;0.0;98171.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;3.0;2.0;16.4;6.6;8.2;14.2;11.6;8.0;12.2;10.8;7.8;0.0;0.0;72.6;0.0;72.2;0.0;71.7;0.0;8.0;7.0;7.0;C;0.0;C;0.0;C;0.0;98480.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;3.0;3.0;15.2;6.6;8.6;13.3;10.6;8.4;11.8;10.3;5.7;0.0;6.2;76.8;0.0;76.3;0.0;82.2;0.0;8.0;8.0;8.0;C;0.0;NE;1.0;C;0.0;98498.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;3.0;4.0;17.8;6.4;7.5;12.8;10.4;7.2;11.0;10.2;2.3;0.0;3.7;83.6;50.0;49.4;0.0;52.0;0.0;6.0;8.0;8.0;C;0.0;W;3.8;C;0.0;98778.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;3.0;5.0;16.0;7.8;9.5;14.8;10.4;9.3;12.8;10.1;4.3;0.1;8.7;55.7;0.0;55.6;0.0;62.7;0.0;8.0;6.0;7.0;C;0.0;C;0.0;C;0.0;99128.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;3.0;6.0;17.4;6.4;7.8;14.7;12.2;7.5;12.4;11.7;8.6;0.0;0.4;71.2;0.0;70.6;0.0;70.3;0.0;5.0;8.0;8.0;C;0.0;C;0.0;C;0.0;99347.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;3.0;7.0;16.8;6.8;9.0;16.2;11.6;8.7;13.1;11.5;24.8;0.0;4.9;91.5;50.0;49.3;0.0;52.7;0.0;6.0;6.0;8.0;C;0.0;C;0.0;C;0.0;99551.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;3.0;8.0;17.4;7.8;9.4;13.8;10.5;9.3;12.3;10.4;11.2;0.0;10.0;63.2;0.0;62.6;0.0;71.6;0.0;8.0;8.0;8.0;C;0.0;C;0.0;C;0.0;99689.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;3.0;9.0;17.4;6.8;8.2;12.4;9.9;8.1;10.6;9.3;9.9;2.3;7.8;81.0;50.0;51.6;0.0;59.2;0.0;8.0;8.0;8.0;C;0.0;C;0.0;C;0.0;99970.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;3.0;10.0;17.6;5.3;8.4;15.0;9.8;8.1;12.4;9.6;0.0;0.0;4.6;58.3;0.0;57.5;0.0;61.2;0.0;8.0;7.0;8.0;C;0.0;C;0.0;C;0.0;9999999999.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;3.0;11.0;17.9;5.9;8.0;14.6;11.5;7.8;12.7;11.4;0.1;0.0;1.5;61.1;0.0;61.0;0.0;62.0;0.0;8.0;8.0;8.0;C;0.0;C;0.0;C;0.0;146.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;3.0;12.0;17.5;6.8;9.0;15.2;10.0;8.8;14.6;9.7;13.6;0.0;6.1;74.5;0.0;74.1;0.0;79.8;50.0;8.0;8.0;8.0;C;0.0;NE;1.0;C;0.0;327.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;3.0;13.0;17.2;8.2;10.0;15.7;12.4;10.0;13.8;12.0;17.7;0.0;0.5;67.6;0.0;66.9;0.0;66.0;0.0;8.0;8.0;8.0;C;0.0;NE;1.0;C;0.0;657.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;3.0;14.0;18.4;5.4;7.2;16.0;10.9;7.2;13.8;9.6;2.5;0.0;7.4;67.6;0.0;65.6;0.0;70.6;0.0;3.0;8.0;7.0;C;0.0;C;0.0;C;0.0;1017.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;3.0;15.0;19.4;7.1;9.6;15.4;10.0;9.0;13.0;10.0;2.5;0.0;2.8;72.1;50.0;49.5;0.0;52.0;0.0;6.0;8.0;8.0;C;0.0;W;1.0;C;0.0;1163.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;3.0;16.0;17.4;5.6;7.6;14.8;11.2;7.0;13.0;10.8;0.8;0.0;0.3;50.5;0.0;49.5;0.0;49.8;0.0;8.0;8.0;8.0;C;0.0;C;0.0;C;0.0;1437.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;3.0;17.0;17.2;6.0;8.0;15.4;11.4;7.6;11.7;11.2;16.3;0.0;0.0;64.8;0.0;64.5;0.0;64.0;0.0;8.0;8.0;8.0;C;0.0;C;0.0;C;0.0;1605.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;3.0;18.0;16.7;7.8;9.6;13.8;11.6;9.4;12.3;11.2;0.8;888.8;2.0;64.3;0.0;63.6;0.0;65.5;0.0;8.0;8.0;8.0;C;0.0;C;0.0;C;0.0;9999999999.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;3.0;19.0;17.3;6.0;9.8;15.2;12.4;8.6;12.4;10.4;0.2;0.0;0.0;64.8;0.0;64.6;0.0;64.2;0.0;6.0;7.0;7.0;C;0.0;C;0.0;C;0.0;1964.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;3.0;20.0;16.0;7.8;9.4;13.8;12.0;9.0;11.4;10.2;0.0;888.8;0.0;63.5;0.0;62.7;0.0;62.1;0.0;8.0;7.0;6.0;C;0.0;C;0.0;C;0.0;2191.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;3.0;21.0;17.6;5.2;7.4;15.8;12.2;7.2;12.4;11.7;0.0;0.0;0.0;62.0;0.0;61.1;0.0;60.2;0.0;6.0;8.0;5.0;C;0.0;N;1.0;C;0.0;2374.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;3.0;22.0;18.0;6.0;9.0;15.6;11.8;8.6;11.8;10.2;0.0;0.0;0.0;59.4;0.0;58.7;0.0;57.7;0.0;4.0;7.0;6.0;C;0.0;N;2.0;C;0.0;2890.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;3.0;23.0;18.4;7.4;10.4;17.0;13.0;9.5;13.0;12.0;0.0;0.0;0.3;56.7;0.0;56.0;0.0;55.2;0.0;6.0;7.0;7.0;C;0.0;N;3.2;C;0.0;3510.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;3.0;24.0;17.0;8.0;9.6;16.2;10.0;9.2;12.0;9.9;0.3;0.1;6.3;54.7;50.0;48.9;0.0;54.4;0.0;8.0;6.0;8.0;C;0.0;S;1.0;C;0.0;3894.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;3.0;25.0;17.3;4.7;7.4;14.9;11.2;7.3;12.6;10.8;4.2;0.0;2.0;57.2;0.0;56.7;0.0;57.8;0.0;7.0;7.0;8.0;C;0.0;C;0.0;C;0.0;4283.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;3.0;26.0;17.6;8.6;9.6;15.2;11.6;9.3;12.6;11.0;11.6;0.0;0.0;68.1;0.0;67.6;0.0;66.1;0.0;8.0;7.0;7.0;C;0.0;C;0.0;N;1.0;4391.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;3.0;27.0;19.3;6.8;8.6;18.2;13.2;8.3;14.0;11.0;1.3;0.0;0.0;66.8;0.0;66.3;0.0;64.5;0.0;8.0;8.0;4.0;C;0.0;C;0.0;C;0.0;4626.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;3.0;28.0;20.3;5.3;9.2;19.0;12.6;7.5;15.0;12.2;0.0;0.0;0.0;63.5;0.0;62.8;0.0;61.4;0.0;3.0;6.0;5.0;C;0.0;E;1.0;C;0.0;5026.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;3.0;29.0;18.0;7.6;9.8;16.8;12.5;9.6;14.2;12.0;0.0;3.5;2.4;60.5;0.0;63.5;0.0;65.0;0.0;8.0;7.0;6.0;C;0.0;C;0.0;C;0.0;5557.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;3.0;30.0;18.4;7.8;9.8;16.7;9.3;9.2;12.4;9.0;0.0;0.0;3.4;64.2;0.0;63.4;0.0;65.0;0.0;6.0;6.0;8.0;C;0.0;C;0.0;C;0.0;5729.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;3.0;31.0;20.0;2.2;6.6;18.4;10.5;6.4;13.2;10.2;0.0;0.0;0.7;64.0;0.0;63.6;0.0;62.7;0.0;6.0;3.0;4.0;C;0.0;N;3.0;C;0.0;6163.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;4.0;1.0;20.3;2.3;7.0;19.0;13.2;5.4;11.4;10.0;0.0;0.0;0.0;61.4;60.0;59.4;0.0;58.5;0.0;3.0;7.0;4.0;C;0.0;E;2.0;C;0.0;6506.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;4.0;2.0;19.2;6.0;8.8;15.8;13.4;6.4;11.4;10.4;0.0;0.0;0.0;57.0;0.0;54.7;0.0;53.4;0.0;8.0;6.0;3.0;C;0.0;S;2.0;C;0.0;7346.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
M0003;2014.0;4.0;3.0;18.6;5.8;9.7;16.1;10.9;8.2;12.2;10.8;0.0;0.0;0.1;51.5;0.0;50.7;0.0;50.2;0.0;3.0;7.0;8.0;C;0.0;S;1.0;C;0.0;7977.0;9999999999.0;9999999999.0;2.0;1.0;1;1.0
